CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
03-09-0029-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO CRISTIANO VIDA Y ESPERANZA,4A. CALLE 4-44 ZONA 1,47634707,JUVENTINO PEREZ SICAN,WALFRE GONZALO ESTRADA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0033-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO HERMANO PEDRO,"3RA. CALLE, CALLEJON M 3-28, ALDEA SANTO TOMAS MILPAS ALTAS",51043556,JUVENTINO PEREZ SICAN,JOSE ARGELIO HERNANDEZ CHANTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-09-0034-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO MONSEÑOR ANGELICO MELOTTO,"2DA. CALLE 0-26 B, ALDEA SANTO TOMAS MILPAS ALTAS",43637861,JUVENTINO PEREZ SICAN,ENY AMARILIS HERNANDEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0039-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO TECNICO INTERACTIVO,"CALZADA EBEN-EZER LOTE NO. 48 E, ALDEA SANTO TOMAS MILPAS ALTAS, ZONA 4",42803510,JUVENTINO PEREZ SICAN,MARTA LIDIA ROLDAN PADILLA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-09-0042-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO CRISTIANO SABER Y GRACIA,"3RA. CALLE, CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS",77250285,JUVENTINO PEREZ SICAN,RUDI ARNOLDO PINEDA LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-1134-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,2A. CALLE 0-07 ZONA 4 ALDEA SANTO TOMAS MILPAS ALTAS,,JUVENTINO PEREZ SICAN,,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-10-0008-46,03-006,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,INSTITUTO MUNICIPAL MIXTO DE EDUCACIÓN,"4TA. CALLE A, B-6, ZONA 1",57002002,JUVENTINO PEREZ SICAN,VICTOR RAFAEL RAMOS CHANTA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0007-46,03-001,SACATEPEQUEZ,SANTA MARIA DE JESUS,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,PRIMER CANTON PLAZUELA,,MIRIAM ARACELY ORTIZ MENDOZA DE CHICOJAY,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0014-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,"5TA. AVENIDA 1-95, ZONA 1",78595519,JUAN DEMETRIO SICAJOL PEREZ,MARIA SARVELIA ROSAS DE JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0021-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACIÓN CIENCIA Y TECNOLOGIA,0 CALLE A 0-88 ZONA 2,57778349,JUAN DEMETRIO SICAJOL PEREZ,BYRMA CAZANGA ARRZOLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0024-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,0 CALLE A 0-88 ZONA 2,78315283,JUAN DEMETRIO SICAJOL PEREZ,ERIK ANTONIO GONZALEZ OTOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0032-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE ESTUDIOS CIUDAD VIEJA,"4TA. AVENIDA ZONA 1, VILLA COMCEPCIÓN LOTE NO. 3",54094328,JUAN DEMETRIO SICAJOL PEREZ,ANA LOURDES ASTURIAS PALENCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0037-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,50715990,JUAN DEMETRIO SICAJOL PEREZ,DORA ADILIA TERESA LEE LEON DE ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0041-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO VALLE DE ALMOLONGA,3ERA. AVENIDA 1-74 ZONA 4,78340436,JUAN DEMETRIO SICAJOL PEREZ,JUANA CONSUELO SANCHEZ QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0049-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,ESCUELA ECOLOGICA Y AMBIENTAL LAND FOREST DE GUATEMALA,"4A. CALLE 2-08 ZONA 6, BARRIO SAN MIGUEL",55973000,JUAN DEMETRIO SICAJOL PEREZ,PERLA ROCIO SANTOS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0051-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO EDUCATIVO MIXTO LICEO DEL VALLE,6TA. CALLE 4-90 ZONA 1,53940871,JUAN DEMETRIO SICAJOL PEREZ,DINA RAQUEL CONTRERAS PIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0054-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO ANTIGUA INTERNATIONAL SCHOOL,KILOMETRO 74.8 RUTA NACIÓNAL 14,77409403,JUAN DEMETRIO SICAJOL PEREZ,MONICA DE DIOS NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0073-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,45477495,JUAN DEMETRIO SICAJOL PEREZ,JUAN CARLOS ZAVALETA ROLDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0076-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE EDUCACIÓN BASICA NUESTRO FUTURO,4TA. AVENIDA 8-11 ZONA 3,78315357,JUAN DEMETRIO SICAJOL PEREZ,DELIA ALEJANDRA GAMEZ MENCOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0078-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO CRISTIANO KAIROS,3RA. CALLE 1-31 ZONA 1,78887757,JUAN DEMETRIO SICAJOL PEREZ,DANILO RENE GARCIA BARRUTIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0237-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO DIVERSIFICADO POR COOPERATIVA ALMOLONGA I.D.C.A,4TA. CALLE 4-30 ZONA 5,78315662,JUAN DEMETRIO SICAJOL PEREZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0998-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO NUESTRA SEÑORA DE LOURDES,5A. AVENIDA 1-95 ZONA 1,78340928,JUAN DEMETRIO SICAJOL PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-1112-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO INDUSTRIAL,2A. CALLE 2-09 ZONA 3,78315009,JUAN DEMETRIO SICAJOL PEREZ,SAUL TREJO DUQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-1188-46,03-008,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO BOSTON,CARRETERA PRINCIPAL A SAN LORENZO,79562000,JUAN DEMETRIO SICAJOL PEREZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-13-0006-46,03-008,SACATEPEQUEZ,SAN MIGUEL DUENAS,COLEGIO MIXTO SANTO TOMAS,4A. AVENIDA 3-12 ZONA 1,78315932,JUAN DEMETRIO SICAJOL PEREZ,ROSA JULIA BARRIENTOS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-13-0012-46,03-008,SACATEPEQUEZ,SAN MIGUEL DUENAS,COLEGIO MIXTO SAN MIGUEL ARCANGEL,CALLE REAL 3-55 ZONA 1,51009332,JUAN DEMETRIO SICAJOL PEREZ,LISBETH ESPAÑA MEJIA DE VALDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-13-0013-46,03-008,SACATEPEQUEZ,SAN MIGUEL DUENAS,INSTITUTO MIXTO NOCTURNO MUNICIPAL,5A. AVENIDA 1-01 ZONA 2 VILLAS DE DUEÑAS,44732081,JUAN DEMETRIO SICAJOL PEREZ,JOSE TITO HERNANDEZ OBREGON,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-14-0006-46,03-008,SACATEPEQUEZ,ALOTENANGO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA DE SAN JUAN ALOTENANGO,CUARTO CANTON,78306274,JUAN DEMETRIO SICAJOL PEREZ,AURA JULIETA SANTOS VELASQUEZ DE HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-14-0028-46,03-008,SACATEPEQUEZ,ALOTENANGO,COLEGIO PARTICULAR ALPHA Y OMEGA,2NDO. CANTON CALLE REAL,78306427,JUAN DEMETRIO SICAJOL PEREZ,AMILCAR PRIEGO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-14-0029-46,03-016,SACATEPEQUEZ,ALOTENANGO,CENTRO DE EDUCACIÓN EXTRAESCOLAR MUNICIPAL SAN JUAN ALOTENANGO,"MODULO 1, CUARTO CANTON, SECTOR DENOMINADO EL CALVARIO",33018455,IVONE ELIZABETH NAVAS BARRIOS,KRISLA MARIA PAREDES RAMIREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-14-0843-46,03-008,SACATEPEQUEZ,ALOTENANGO,COLEGIO MIXTO ALOTENANGO,"CALLE REAL, PRIMER CANTON",,JUAN DEMETRIO SICAJOL PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-14-1226-46,03-008,SACATEPEQUEZ,ALOTENANGO,COLEGIO SAN JUAN ALOTENANGO,2DO. CANTON,78340915,JUAN DEMETRIO SICAJOL PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-15-0011-46,03-013,SACATEPEQUEZ,SAN ANTONIO AGUAS CALIENTES,CENTRO EDUCATIVO MIXTO GUATEMALTECO CESAR BRAÑAS,2A. AVENIDA A 1-13 ZONA 2,50894387,OBDULIO LEONEL LOPEZ MARTINEZ,LUIS ALONZO NAVAS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-16-0005-46,03-008,SACATEPEQUEZ,SANTA CATARINA BARAHONA,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ,CALLE PRINCIPAL,42645553,JUAN DEMETRIO SICAJOL PEREZ,OSCAR HUMBERTO HERNÁNDEZ LÁZARO,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-16-1315-46,03-013,SACATEPEQUEZ,SANTA CATARINA BARAHONA,INSTITUTO MUNICIPAL DE EDUCACIÓN BASICA Y BACHILLERATO POR MADUREZ,CALLE PRINCIPAL,45707357,OBDULIO LEONEL LOPEZ MARTINEZ,OSCAR HUMBERTO HERNÁNDEZ LÁZARO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
