CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
20-10-0013-46,20-011,CHIQUIMULA,SAN JACINTO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL CENTRO SAN JACINTO,,JOSE ROLANDO DIAZ HERNANDEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0001-46,20-018,CHIQUIMULA,IPALA,INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN,2A. CALLE A 1-83 ZONA 3 BARRIO EL MAESTRO,55272701,NILDA MARITZA ARROYO RODRIGUEZ,ARNALDO CASTRO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0009-46,20-041,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,BARRIO LA ESTACIÓN IPALA,46310501,EDGAR ANIBAL MENENDEZ VELASQUEZ,CELMA YOLANDA MORALES SALGUERO DE MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0012-46,20-041,CHIQUIMULA,IPALA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL SUYATE,31049608,EDGAR ANIBAL MENENDEZ VELASQUEZ,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0029-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCIÓN,1 AVENIDA 1-35 ZONA 5,79428303,EDGAR ANIBAL MENENDEZ VELASQUEZ,AURA GUILLERMINA PEREZ DE GALVAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0034-46,20-018,CHIQUIMULA,IPALA,COLEGIO INTEGRAL GUATEMALTECO CON INNOVACIÓN AMERICANA CIGA,3A. CALLE A 1-43 ZONA 1 BARRIO LA REFORMA,40586231,NILDA MARITZA ARROYO RODRIGUEZ,ELIZABETH DESAMÚ PEREZ DE LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0040-46,20-039,CHIQUIMULA,IPALA,LICEO IPALTECO,1A. CALLE 2-78 ZONA 1,79428484,FRANCISCO JAVIER GUERRA PAZOS,MAVILIA ARACELY CANTORAL DE CASTRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0042-46,20-018,CHIQUIMULA,IPALA,COLEGIO ADVENTISTA EL SINAÍ,1A. DIAGONAL 2-32 ZONA 1,79428272,NILDA MARITZA ARROYO RODRIGUEZ,ANGEL OSIEL BORJA PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0044-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CATÓLICO NUESTRA SEÑORA DE LA ESPERANZA,1A. AVENIDA 3-99 ZONA 2 SECTOR BARRIO LA REFORMA,50484070,EDGAR ANIBAL MENENDEZ VELASQUEZ,SUSETTE DOLORES LAM PÉREZ DE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-1518-46,20-034,CHIQUIMULA,IPALA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,1 CALLE A 4-98 ZONA 1,40022537,BYRON HORACIO SARCEÑO ZEPEDA,JACINTA ESTELA FOLGAR SANDOVAL DE ARGUETA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-2086-46,20-041,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLETARO POR MADUREZ EMMANUEL,BARRIO LA ESTACIÓN IPALA,46350501,EDGAR ANIBAL MENENDEZ VELASQUEZ,CELMA YOLANDA MORALES SALGUERO DE MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIQUIMULA
