CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-20-0142-46,14-033,QUICHE,IXCAN,INSTITUTO TÉCNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN,"ZONA 1, PLAYA GRANDE",30340666,APOLONIO GONZALEZ,MARCOS PEREZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0143-46,14-051,QUICHE,IXCAN,LICEO TECNOLÓGICO DOCTOR JUAN JOSÉ ARÉVALO BERMEJO,2A. AV. Y 3A. CALLE ZONA 1,46613387,TOMÁS SÁNCHEZ GÓMEZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0145-46,14-034,QUICHE,IXCAN,COLEGIO DIVERSIFICADO MAYALAND,ALDEA MAYALÁN,40909816,ANTONIO CALIXTO IXCOTAYAC LUX,CAMILO RAMÍREZ MATÍAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0147-46,14-034,QUICHE,IXCAN,ESCUELA NORMAL BILINGÜE INTERCULTURAL MAYAB´ TIJOB´AL OXLAJUJ TZÍ´,PARCELAMIENTO XALBAL,48617091,ANTONIO CALIXTO IXCOTAYAC LUX,PASCUAL JUAN RAMÍREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0148-46,14-032,QUICHE,IXCAN,COLEGIO MIXTO OXLAJUJ B´AQTUN,ALDEA EL PRADO,57891607,LUCAS IQUI CAHUEC,ELSA HERLINDA ESQUIVEL VÁSQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0150-46,14-051,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,LOTE 08 COLONIA BUENA VISTA ENTRADA A SAN FRANCISCO,77557616,TOMÁS SÁNCHEZ GÓMEZ,MAYLING PATRICIA PINEDA URIZAR DE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,QUICHÉ NORTE
14-20-0153-46,14-034,QUICHE,IXCAN,COLEGIO EVANGÉLICO MIXTO EL EDÉN,ALDEA VALLE DE CANDELARIA NO. 1,59078151,ANTONIO CALIXTO IXCOTAYAC LUX,RUBILINA LEIVA MAZARIEGOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0157-46,14-032,QUICHE,IXCAN,COLEGIO MIXTO JOSÉ MARÍA,ALDEA LAS ROSAS,30938392,LUCAS IQUI CAHUEC,JERONIMO COC JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,QUICHÉ NORTE
14-20-0158-46,14-034,QUICHE,IXCAN,COLEGIO MIXTO OXLAJU BAQTUN,ALDEA CUARTO PUEBLO,57891607,ANTONIO CALIXTO IXCOTAYAC LUX,HERMEGILDO MATIAS BAUTISTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0161-46,14-032,QUICHE,IXCAN,LICEO MIXTO DEL NORTE,ALDEA LAS ROSAS,30938392,LUCAS IQUI CAHUEC,JERONIMO COC JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-0162-46,14-034,QUICHE,IXCAN,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,PARCELAMIENTO PUEBLO NUEVO,30007257,ANTONIO CALIXTO IXCOTAYAC LUX,SIXTO LUCAS LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-5709-46,14-036,QUICHE,IXCAN,INSTITUTO DE EDUCACIÓN A DISTANCIA LA ESCUELA EN SU CASA,"3A. AVENIDA Y 3A. CALLE ZONA 1, EDIFICIO EL PEREGRINO",54606010,GONZALO VENTURA LUX,FRANCISCO SICAL SICAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,QUICHÉ NORTE
14-20-5717-46,14-034,QUICHE,IXCAN,ESCUELA NORMAL BILINGÜE INTERCULTURAL MAYAB TIJOB AL OXLAJUJ TZ I,PARCELAMIENTO XALBAL,,ANTONIO CALIXTO IXCOTAYAC LUX,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGÜE,DOBLE,DIARIO(REGULAR),QUICHÉ NORTE
14-20-5872-46,14-051,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616,TOMÁS SÁNCHEZ GÓMEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-5876-46,14-051,QUICHE,IXCAN,INSTITUTO PRIVADO MIXTO DE DIVERSIFICADO KAIBIL BALAM,PARCELAMIENTO KAIBIL BALAM,49551083,TOMÁS SÁNCHEZ GÓMEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-20-5881-46,14-051,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,ZONA 1 PLAYA GRANDE,53681098,TOMÁS SÁNCHEZ GÓMEZ,HUGO ADALBERTO FERNÁNDEZ DELGADO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ NORTE
14-21-0006-46,14-042,QUICHE,PACHALUN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,CABECERA MUNICIPAL,56254999,MARTA CELIA VENTURA RAMIREZ,JOSUE ESTRADA Y ESTRADA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
14-21-0018-46,14-035,QUICHE,PACHALUN,LICEO DE CIENCIA Y TECNOLOGIA JOHN DALTON,"CASA 36, CALLE LAS AZALEAS, ZONA 1",40481021,ERIK ISRAEL GIRON JUAREZ,EVELYN JEANETH ZULETA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-21-0023-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,"VALLE LINDA VISTA, SALIDA A MORITAS",40895934,ERIK ISRAEL GIRON JUAREZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-21-0026-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNÓLOGICO PACHALUM,ZONA 2,41450108,ERIK ISRAEL GIRON JUAREZ,IDALMA CLEOTILDE ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-21-0030-46,14-035,QUICHE,PACHALUN,INSTITUTO MUNICIPAL DE EDUCACIÓN TECNOLÓGICA PACHALUM IMET,CASERÍO EL AGUACATE ZONA 0,41450108,ERIK ISRAEL GIRON JUAREZ,JOSUÉ ESTRADA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),QUICHÉ
14-21-0032-46,14-035,QUICHE,PACHALUN,COLEGIO BILINGÜE DE COMPUTACIÓN PACHALUM DE LOS SANTOS CBCPS,"CALLE DE LAS FLORES, AVENIDA LOS CRISANTEMOS C-102, ZONA 2",42591034,ERIK ISRAEL GIRON JUAREZ,CRISTIAN FERNANDO VALDÉZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
14-21-4702-46,14-036,QUICHE,PACHALUN,INSTITUTO MIXTO PRIVADO DE MAGISTERIO PRIMARIA BILINGÜE,CABECERA MUNICIPAL,40895934,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
14-21-5690-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNOLOGICO DE PACHALUM,CASERIO EL AGUACATE,41450108,ERIK ISRAEL GIRON JUAREZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),QUICHÉ
