CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
22-07-0027-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO EVANGÉLICO PARTICULAR MIXTO CENTROAMÉRICANO,BARRIO LA CEIBA,59136475,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,GLENDA MARLENI BEZA PALACIOS DE SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-07-0330-46,22-017,JUTIAPA,ATESCATEMPA,INSTITUTO PARTICULAR MIXTO DE CIENCIAS COMERCIALES,,,SANDRA PATRICIA LOPEZ DE CAMBARA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-2198-46,22-020,JUTIAPA,ATESCATEMPA,LICEO ATESCATEMPA,"2A. AVENIDA 3-19, ZONA 1",,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-07-2324-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,ALDEA SAN CRISTOBAL FRONTERA,78845584,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,HAIVIN ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-2442-46,22-020,JUTIAPA,ATESCATEMPA,INSTITUTO MUNICIPAL DE DIVERSIFICADO,ALDEA CONTEPEQUE,42464788,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,IMMA CONSUELO HERNANDEZ ESTRADA DE MARTINEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-08-0005-46,22-021,JUTIAPA,JEREZ,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,51358754,JAIME ESTUARDO LUCERO MEJIA,ESTRELLA CORADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-08-2114-46,22-021,JUTIAPA,JEREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,CABECERA MUNICIPAL,42616549,JAIME ESTUARDO LUCERO MEJIA,ESTRELLA SOLEDAD CORADO GARCIA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-09-0007-46,22-019,JUTIAPA,EL ADELANTO,INSTITUTO MUNICIPAL DE DIVERSIFICADO PROFESOR WILLIAM FRANCISCO CORADO QUIÑONEZ,BARRIO EL CENTRO,53350110,ARTURO CARDONA CHINCHILLA,HEIDI MILENA CORADO VALENZUELA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-09-0008-46,22-019,JUTIAPA,EL ADELANTO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO,BARRIO ARRIBA,47160153,ARTURO CARDONA CHINCHILLA,LILIAN FLORIBEL REVOLORIO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-10-0011-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,59922708,MARA ALEIDA QUIÑONEZ Y QUIÑONEZ,MIRNA NOEMI QUIÑONEZ NAJARRO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-10-0018-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO DE DIVERSIFICADO POR COOPERATIVA INDICOPA,ALDEA SAN ANTONIO EL PAPATURRO,42587819,MARA ALEIDA QUIÑONEZ Y QUIÑONEZ,ENA AMABILIA BARRIENTOS ASENCIO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-10-0020-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,41963518,MARA ALEIDA QUIÑONEZ Y QUIÑONEZ,JULIETA ILUCIÓN QUIÑONEZ Y QUIÑONEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0042-46,22-022,JUTIAPA,COMAPA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,45828064,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0060-46,22-022,JUTIAPA,COMAPA,INSTITUTO TECNICO DE EDUCACIÓN Y DESARROLLO PROFESIONAL,ALDEA CAPARROZA,45361887,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0063-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606,JULIO RENE HERNANDEZ GONZALEZ,GERLY PAULINO ASENCIO Y ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0066-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SEÑORA DE CONCEPCIÓN,.,59122860,JULIO RENE HERNANDEZ GONZALEZ,FELICITO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0072-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO SAN FRANCISCO,"CASERÍO LAS PILAS, ALDEA ESCUINAPA",40709145,JULIO RENE HERNANDEZ GONZALEZ,LUCY LORENZA VALDEZ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0078-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACIÓN Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZALEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0086-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR FORMACIÓN Y DESARROLLO PROFESIONAL INDEFORP II,"CASERIO SAN MIGUEL, ALDEA ESCUINAPA.",53486062,JULIO RENE HERNANDEZ GONZALEZ,EDWIN MARCIANO VALDEZ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-2127-46,22-022,JUTIAPA,COMAPA,INSTITUTO DE MAGISTERIO POR COOPERATIVA,COMAPA,44815761,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0022-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,5A. CALLE 6-22 ZONA 1,56250177,JIMMY JESUS NAVARRO MARROQUIN,SIDIA JUDITH ALONZO SOSA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0024-46,22-029,JUTIAPA,JALPATAGUA,COLEGIO TECNOLOGICO BILINGÜE EDISON,5TA. CALLE 7-27 ZONA 1,77564614,JIMMY JESUS NAVARRO MARROQUIN,LUCIA GARCIA OCAÑA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0030-46,22-023,JUTIAPA,JALPATAGUA,CPMI EVANGELICO SAMARIA,5A. CALLE 1-93 ZONA 2,,NERI ROLANDO CORADO CORTEZ,MARIA CLEMENCIA AUCEDA LUCERO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0034-46,22-023,JUTIAPA,JALPATAGUA,COLEGIO CRISTIANO RIOS DE AGUA VIVA,ALDEA EL COCO,50242731,NERI ROLANDO CORADO CORTEZ,YULISA ESTHER RAMIREZ CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0039-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGÜE NUEVA ERA,"2A. AVE. Y 4TA. CALLE, ZONA 2",34594852,CESAR AUGUSTO CUMES CERMEÑO,PEM. SUCELY YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0040-46,22-029,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO EVANGÉLICO SAMARIA,"5TA. CALLE, 1-93 ZONA 2",51202612,JIMMY JESUS NAVARRO MARROQUIN,RUTH NOEMY ARÉVALO DE CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0041-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSÉ OBRERO II,"CASERIO EL CIPRES, SAN IXTAN",52933301,CESAR AUGUSTO CUMES CERMEÑO,ANA MARIA SANDOVAL MORAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-12-0053-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGÜE NUEVA ERA II,2A. AVENIDA 3-35 ZONA 2,77926857,CESAR AUGUSTO CUMES CERMEÑO,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0054-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSÉ OBRERO I,3A. AVENIDA 5-97 ZONA 1,77564442,CESAR AUGUSTO CUMES CERMEÑO,ELIAS BENJAMIN MENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-0437-46,22-033,JUTIAPA,JALPATAGUA,INSTITUTO TECNICO DE CIENCIAS ADMINISTRATIVAS Y SECRETARIALES MODERNO JALPATAGUENSE,3A CALLE 1-36 ZONA 2,77564472,CESAR AUGUSTO CUMES CERMEÑO,ELISABETH BARRERA ROSALES DE GRAMAJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0438-46,22-033,JUTIAPA,JALPATAGUA,ESCUELA NACIÓNAL DE CIENCIAS COMERCIALES PROFA. CARLOTA RODENAS SANCHEZ,5A. AVENIDA 0-00 ZONA 1,77564350,CESAR AUGUSTO CUMES CERMEÑO,CRISTIAN LEONIL FIGUEROA SERRANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-1507-46,,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO LICEO ORIENTAL,,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-1945-46,22-022,JUTIAPA,JALPATAGUA,CPMI SAN JOSE OBRERO I,3A. CALLE 5-97 ZONA 1,78419142,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-2094-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO DE MAGISTERIO POR COOPERATIVA DE JALPATAGUA,6A. AVENIDA 4-34 ZONA 1,55028787,JIMMY JESUS NAVARRO MARROQUIN,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-2271-46,22-029,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO NUEVO AMANECER (POR MADUREZ),3A. CALLE 3-29 ZONA 1,77564472,JIMMY JESUS NAVARRO MARROQUIN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-2462-46,22-022,JUTIAPA,JALPATAGUA,COLEGIO EVANGELICO CRISTIANORIOS DE AGUA VIVA,ALDEA EL COCO,,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-13-0002-46,22-035,JUTIAPA,CONGUACO,INSTITUTO MIXTO DE EDUCACIÓN CONGUAQUENSE,.,42848727,JUANA ISABEL RODRIGUEZ CORTEZ,NERI ROLANDO CORADO CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0028-46,22-036,JUTIAPA,CONGUACO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL ANGEL,55171050,ALEX AMILCAR GARCIA JERONIMO,DINA SARAI RECINOS CONTRERAS DE ROJAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0032-46,22-035,JUTIAPA,CONGUACO,LICEO SAN PEDRO,ALDEA SAN PEDRO,51223416,JUANA ISABEL RODRIGUEZ CORTEZ,GUILLERMO HERNANDEZ REGALADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-13-0043-46,22-036,JUTIAPA,CONGUACO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA MIRADOR DE ORIENTE,-,59141926,ALEX AMILCAR GARCIA JERONIMO,KARIN YULIZA ORTIZ RIVERA DE VENTURA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-14-0001-46,22-024,JUTIAPA,MOYUTA,INSTITUTO DIVERSIFICADO MUNICIPAL,ALDEA CIUDAD PEDRO ALVARADO,42180909,CARLOS OBDULIO OROZCO REYES,CARLOS AUGUSTO LOPEZ CASTILLO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0031-46,22-024,JUTIAPA,MOYUTA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA CIUDAD PEDRO DE ALVARADO,56249972,CARLOS OBDULIO OROZCO REYES,GERSON DAVID DIAZ SABA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0046-46,22-023,JUTIAPA,MOYUTA,LICEO INTEGRAL GALILEO,BARRIO EL PACIFICO,42580726,NERI ROLANDO CORADO CORTEZ,EDGAR JEREMIAS CORTEZ BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0065-46,22-023,JUTIAPA,MOYUTA,ESCUELA NORMAL INTERCULTURAL,BARRIO LA REFORMA,78467520,NERI ROLANDO CORADO CORTEZ,AURA PATRICIA SALGUERO TREJO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-14-0068-46,22-023,JUTIAPA,MOYUTA,COLEGIO EVANGELICO GAMALIEL,ALDEA SAN ISIDRO,37088636,NERI ROLANDO CORADO CORTEZ,WALTER ARMANDO LÉMUS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0072-46,22-023,JUTIAPA,MOYUTA,INSTITUTO TECNOLOGICO DE SUR ORIENTE,BARRIO EL CIELITO,78467533,NERI ROLANDO CORADO CORTEZ,JOEL HERNANDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0073-46,22-023,JUTIAPA,MOYUTA,INTITUTO TECNOLOGICO DE SUR ORIENTE,BARRIO EL CIELITO,78467533,NERI ROLANDO CORADO CORTEZ,JOEL HERNANDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0074-46,22-024,JUTIAPA,MOYUTA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,ALDEA CIUDAD PEDRO ALVARADO,54125788,CARLOS OBDULIO OROZCO REYES,CLAUDIA PATRICIA DAVILA RAMIREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0078-46,22-023,JUTIAPA,MOYUTA,INSTITUTO MIXTO DE EDUCACIÓN DE ORIENTE IMIDEO NÉRICI,ALDEA LOS ACHIOTES,56943704,NERI ROLANDO CORADO CORTEZ,NERY ROLANDO CORADO SURIANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0084-46,22-024,JUTIAPA,MOYUTA,COLEGIO PARTICULAR MIXTO SAN JOSE,CIUDAD PEDRO DE ALVARADO,78440868,CARLOS OBDULIO OROZCO REYES,IRMA YOLANDA NAVICHOQUE RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),JUTIAPA
22-14-1580-46,22-023,JUTIAPA,MOYUTA,INSTITUTO TECNOLOGICO DE SURORIENTE,BARRIO EL CIELITO,78467533,NERI ROLANDO CORADO CORTEZ,JOEL HERNANDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-2092-46,22-023,JUTIAPA,MOYUTA,ESCUELA NORMAL INFANTIL INTERCULTURAL,BARRIO LA REFORMA,78467520,NERI ROLANDO CORADO CORTEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-14-2563-46,22-016,JUTIAPA,MOYUTA,COLEGIO PARTICULAR MIXTO JOSE CECILIO DEL VALLE,BARRIO EL CIELITO,,JOSE ANIBAL RUANO Y RUANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-15-0015-46,22-025,JUTIAPA,PASACO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,BARRIO NORTE,,RENE MARTINEZ ALAY,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-15-0024-46,22-025,JUTIAPA,PASACO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,ALDEA EL GARROBO,58252521,RENE MARTINEZ ALAY,MANUEL FELICIANO PICON HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-15-2160-46,22-026,JUTIAPA,PASACO,COLEGIO TECNICO DE COMPUTACIÓN C.T.S,CALLE FRENTE AL PARQUE CENTRAL,55178844,BAUDILIO LIDANY CASTILLO PINEDA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-15-2185-46,22-025,JUTIAPA,PASACO,COLEGIO PARTICULAR MIXTO LA BENDICIÓN,CUADRA ARRIBA DEL PARQUE CENTRAL,55608534,RENE MARTINEZ ALAY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-15-2556-46,22-025,JUTIAPA,PASACO,COLEGIO PARTICULAR MIXTO BENDICIÓN,3AV. BARRIO CENTRAL 4-25 ZONA 1,55608534,RENE MARTINEZ ALAY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-0004-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,42616097,BAUDILIO LIDANY CASTILLO PINEDA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-0007-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,INSTITUTO PEDAGÓGICO DE EDUCACIÓN MEDIA SAN JOSÉ IPEMSA,ALDEA LLANO GRANDE,52420576,BAUDILIO LIDANY CASTILLO PINEDA,WENDY MARISOL BOTEO PERNILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-16-0008-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO EMANUEL,ALDEA TUNILLAS,31131879,BAUDILIO LIDANY CASTILLO PINEDA,ALEIDA XIOMARA CASTILLO MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-2528-46,22-027,JUTIAPA,SAN JOSE ACATEMPA,LICEO SAN JOSE,,,OTTO LEONEL OSORIO GODOY,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0009-46,22-027,JUTIAPA,QUESADA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,BARRIO VALLE LINDO,78678312,OTTO LEONEL OSORIO GODOY,MARINA ELVIRA HERRERA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0015-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FE,ALDEA BUENA VISTA,54262545,OTTO LEONEL OSORIO GODOY,ROSA ELIZABETH MENDEZ GALDAMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0016-46,22-027,JUTIAPA,QUESADA,LICEO QUESADENCE,"7A. CALLE 6-71 ZONA 1, BARRIO BRISAS DEL RIO",78678435,OTTO LEONEL OSORIO GODOY,CESAR FERNANDO ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-17-0023-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGÜE SAN PEDRO APÓSTOL,BARRIO LA UNION,78678277,OTTO LEONEL OSORIO GODOY,MARLEN ROXANA ENRIQUEZ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-1839-46,22-027,JUTIAPA,QUESADA,COLEGIO INTEGRAL DE COMPUTACIÓN EDUCARE,7A. CALLE 4-32 ZONA 1,78678217,OTTO LEONEL OSORIO GODOY,SONIA EMILSA HERNANDEZ ARRIVILLAGA CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-2459-46,22-028,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO MONTE SION,BARRIO LA UNION,59456911,RONY ESMELTZER RAMOS QUIÑONEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
